Futures_Contract_Type,Date,Open,High,Low,Last,Change,%Chg,Volume,Open Int,day_of_week,contract_month,contract_year
KEZ10,2008-06-04,916.0,916.0,916.0,916.0,0.0,0.00%,0.0,8.0,2.0,12,2010
KEZ10,2008-06-11,935.0,995.0,935.0,935.0,0.0,0.00%,0.0,13.0,2.0,12,2010
KEZ10,2008-06-18,1012.0,1015.5,1012.0,1012.0,12.0,+1.20%,0.0,13.0,2.0,12,2010
KEZ10,2008-06-25,1013.0,1013.0,1004.75,1013.0,40.0,+4.11%,0.0,17.0,2.0,12,2010
KEZ10,2008-07-02,965.0,990.0,965.0,990.0,20.0,+2.06%,5.0,23.0,2.0,12,2010
KEZ10,2008-07-09,945.0,945.0,940.5,940.5,-9.5,-1.00%,5.0,29.0,2.0,12,2010
KEZ10,2008-07-16,938.0,953.5,938.0,953.5,10.0,+1.06%,1.0,30.0,2.0,12,2010
KEZ10,2008-07-23,936.5,936.5,928.0,936.5,0.0,0.00%,0.0,32.0,2.0,12,2010
KEZ10,2008-07-30,938.0,938.0,938.0,938.0,0.0,0.00%,0.0,32.0,2.0,12,2010
KEZ10,2008-08-06,930.0,930.0,924.0,930.0,-8.0,-0.85%,0.0,32.0,2.0,12,2010
KEZ10,2008-08-13,957.0,991.0,957.0,991.0,56.5,+6.05%,2.0,36.0,2.0,12,2010
KEZ10,2008-08-20,1010.0,1010.0,997.5,1010.0,28.0,+2.85%,0.0,36.0,2.0,12,2010
KEZ10,2008-08-27,943.0,943.0,937.75,943.0,-24.0,-2.48%,0.0,38.0,2.0,12,2010
KEZ10,2008-09-03,909.0,909.0,898.75,909.0,9.0,+1.00%,0.0,38.0,2.0,12,2010
KEZ10,2008-09-10,852.25,864.5,848.5,848.5,-11.5,-1.34%,12.0,43.0,2.0,12,2010
KEZ10,2008-09-17,824.75,853.25,824.75,853.25,31.5,+3.83%,10.0,43.0,2.0,12,2010
KEZ10,2008-09-24,852.0,858.25,852.0,852.0,-27.5,-3.13%,0.0,34.0,2.0,12,2010
KEZ10,2008-10-01,808.5,808.5,804.0,808.5,-4.0,-0.49%,1.0,50.0,2.0,12,2010
KEZ10,2008-10-08,737.0,746.0,737.0,742.5,0.0,0.00%,8.0,53.0,2.0,12,2010
KEZ10,2008-10-15,701.75,701.75,689.75,693.0,-22.5,-3.14%,3.0,61.0,2.0,12,2010
KEZ10,2008-10-22,661.5,661.5,652.75,660.0,-40.0,-5.71%,4.0,71.0,2.0,12,2010
KEZ10,2008-10-29,664.5,701.75,652.0,694.5,45.0,+6.93%,2.0,79.0,2.0,12,2010
KEZ10,2008-11-05,678.75,685.75,678.75,678.75,-30.5,-4.30%,0.0,87.0,2.0,12,2010
KEZ10,2008-11-12,659.5,692.5,659.25,676.75,2.5,+0.37%,7.0,87.0,2.0,12,2010
KEZ10,2008-11-19,660.0,670.75,660.0,660.0,-2.0,-0.30%,0.0,93.0,2.0,12,2010
KEZ10,2008-11-26,666.25,666.25,665.75,666.25,0.0,0.00%,0.0,96.0,2.0,12,2010
KEZ10,2008-12-03,625.5,634.5,625.5,625.5,-16.75,-2.61%,1.0,96.0,2.0,12,2010
KEZ10,2008-12-10,610.75,616.25,610.75,610.75,15.75,+2.65%,0.0,97.0,2.0,12,2010
KEZ10,2008-12-17,664.0,668.75,664.0,664.0,13.0,+2.00%,1.0,97.0,2.0,12,2010
KEZ10,2008-12-24,686.0,686.0,686.0,686.0,5.5,+0.81%,0.0,98.0,2.0,12,2010
KEZ10,2008-12-31,708.0,716.0,705.25,716.0,8.0,+1.13%,12.0,114.0,2.0,12,2010
KEZ10,2009-01-07,718.25,750.0,718.25,718.25,-36.0,-4.77%,0.0,128.0,2.0,12,2010
KEZ10,2009-01-14,683.25,696.75,681.5,681.5,3.25,+0.48%,2.0,95.0,2.0,12,2010
KEZ10,2009-01-21,681.5,686.0,681.5,681.5,21.25,+3.22%,0.0,93.0,2.0,12,2010
KEZ10,2009-01-28,709.25,714.5,703.5,709.25,10.75,+1.54%,4.0,98.0,2.0,12,2010
KEZ10,2009-02-04,653.5,653.5,653.5,653.5,-14.75,-2.21%,0.0,101.0,2.0,12,2010
KEZ10,2009-02-11,681.0,681.5,666.0,666.0,-9.75,-1.44%,1.0,106.0,2.0,12,2010
KEZ10,2009-02-18,632.75,642.0,632.75,632.75,-2.25,-0.35%,0.0,105.0,2.0,12,2010
KEZ10,2009-02-25,646.25,650.75,636.25,648.25,12.0,+1.89%,1.0,125.0,2.0,12,2010
KEZ10,2009-03-04,634.75,643.25,634.75,643.25,18.0,+2.88%,4.0,123.0,2.0,12,2010
KEZ10,2009-03-11,645.0,645.5,627.75,632.75,-23.0,-3.51%,12.0,125.0,2.0,12,2010
KEZ10,2009-03-18,669.75,672.75,648.75,648.75,-20.0,-2.99%,4.0,130.0,2.0,12,2010
KEZ10,2009-03-25,642.25,646.5,627.0,627.0,-29.5,-4.49%,7.0,132.0,2.0,12,2010
KEZ10,2009-04-01,636.75,648.75,636.75,639.5,-7.25,-1.12%,5.0,140.0,2.0,12,2010
KEZ10,2009-04-08,658.75,667.5,653.5,653.5,-9.0,-1.36%,5.0,149.0,2.0,12,2010
KEZ10,2009-04-15,646.5,653.0,643.25,643.25,-2.75,-0.43%,31.0,223.0,2.0,12,2010
KEZ10,2009-04-22,646.5,646.5,646.5,646.5,5.0,+0.78%,0.0,240.0,2.0,12,2010
KEZ10,2009-04-29,651.0,652.5,649.0,651.5,9.5,+1.48%,7.0,305.0,2.0,12,2010
KEZ10,2009-05-06,669.75,678.75,668.25,678.75,8.0,+1.19%,13.0,371.0,2.0,12,2010
KEZ10,2009-05-13,708.25,710.0,698.25,706.75,-2.0,-0.28%,22.0,478.0,2.0,12,2010
KEZ10,2009-05-20,712.0,714.0,703.0,713.75,7.75,+1.10%,11.0,514.0,2.0,12,2010
KEZ10,2009-05-27,728.75,743.0,725.5,743.0,14.25,+1.96%,69.0,584.0,2.0,12,2010
KEZ10,2009-06-03,771.25,771.25,737.5,744.25,-48.75,-6.15%,67.0,796.0,2.0,12,2010
KEZ10,2009-06-10,731.75,736.5,717.25,717.5,-11.5,-1.58%,152.0,970.0,2.0,12,2010
KEZ10,2009-06-17,690.0,698.5,686.0,694.75,1.0,+0.14%,14.0,1063.0,2.0,12,2010
KEZ10,2009-06-24,675.25,676.0,672.0,674.25,-6.5,-0.95%,8.0,1072.0,2.0,12,2010
KEZ10,2009-07-01,649.5,654.5,645.25,647.75,-5.0,-0.77%,7.0,1081.0,2.0,12,2010
KEZ10,2009-07-08,632.0,632.25,625.0,626.5,3.75,+0.60%,62.0,1062.0,2.0,12,2010
KEZ10,2009-07-15,640.0,648.75,639.5,639.5,2.5,+0.39%,24.0,1182.0,2.0,12,2010
KEZ10,2009-07-22,641.0,641.0,627.5,633.0,-13.75,-2.13%,72.0,1284.0,2.0,12,2010
KEZ10,2009-07-29,628.5,631.25,622.75,626.25,-3.5,-0.56%,130.0,1485.0,2.0,12,2010
KEZ10,2009-08-05,649.75,650.25,636.25,642.25,-12.25,-1.87%,89.0,1865.0,2.0,12,2010
KEZ10,2009-08-12,589.75,602.0,589.75,601.25,2.25,+0.38%,483.0,2283.0,2.0,12,2010
KEZ10,2009-08-19,581.75,588.5,569.75,579.25,0.0,0.00%,944.0,3431.0,2.0,12,2010
KEZ10,2009-08-26,587.75,596.0,587.75,594.0,7.5,+1.28%,517.0,7270.0,2.0,12,2010
KEZ10,2009-09-02,573.0,578.0,573.0,573.0,-3.0,-0.52%,533.0,8099.0,2.0,12,2010
KEZ10,2009-09-09,539.75,547.25,539.75,540.5,-5.25,-0.96%,977.0,9786.0,2.0,12,2010
KEZ10,2009-09-16,552.0,552.25,539.75,549.0,-1.75,-0.32%,974.0,12322.0,2.0,12,2010
KEZ10,2009-09-23,533.0,548.0,532.75,537.0,1.0,+0.19%,2320.0,14398.0,2.0,12,2010
KEZ10,2009-09-30,536.0,548.0,529.25,545.0,7.5,+1.40%,1987.0,17035.0,2.0,12,2010
KEZ10,2009-10-07,546.25,548.25,540.0,548.25,5.25,+0.97%,273.0,16788.0,2.0,12,2010
KEZ10,2009-10-14,590.0,610.0,586.0,592.25,-1.25,-0.21%,1064.0,17317.0,2.0,12,2010
KEZ10,2009-10-21,596.0,620.0,592.0,613.0,19.5,+3.29%,466.0,17806.0,2.0,12,2010
KEZ10,2009-10-28,580.0,584.0,570.0,570.5,-7.0,-1.21%,1478.0,19670.0,2.0,12,2010
KEZ10,2009-11-04,593.75,600.5,581.5,596.25,6.5,+1.10%,143.0,22942.0,2.0,12,2010
KEZ10,2009-11-11,593.25,614.0,591.75,604.75,9.25,+1.55%,2898.0,27540.0,2.0,12,2010
KEZ10,2009-11-18,639.5,648.0,631.0,633.5,-10.5,-1.63%,1195.0,29772.0,2.0,12,2010
KEZ10,2009-11-25,612.25,623.25,605.75,618.5,18.0,+3.00%,1520.0,31510.0,2.0,12,2010
KEZ10,2009-12-02,625.0,625.5,615.75,620.0,-6.25,-1.00%,398.0,32671.0,2.0,12,2010
KEZ10,2009-12-09,586.0,591.5,581.5,582.5,-5.25,-0.89%,576.0,33248.0,2.0,12,2010
KEZ10,2009-12-16,580.5,586.5,575.25,585.5,4.0,+0.69%,265.0,35013.0,2.0,12,2010
KEZ10,2009-12-23,571.25,578.0,571.0,577.5,5.5,+0.96%,2277.0,35370.0,2.0,12,2010
KEZ10,2009-12-30,594.75,600.0,591.25,594.75,1.75,+0.30%,723.0,35727.0,2.0,12,2010
KEZ10,2010-01-06,600.0,614.0,599.0,614.0,13.5,+2.25%,710.0,36560.0,2.0,12,2010
KEZ10,2010-01-13,582.25,593.0,575.75,589.5,2.0,+0.34%,728.0,37855.0,2.0,12,2010
KEZ10,2010-01-20,554.75,557.5,545.75,557.25,-0.5,-0.09%,1497.0,39769.0,2.0,12,2010
KEZ10,2010-01-27,553.0,553.25,544.0,544.0,-9.0,-1.63%,1373.0,41911.0,2.0,12,2010
KEZ10,2010-02-03,553.0,555.5,535.0,536.5,-14.5,-2.63%,853.0,39909.0,2.0,12,2010
KEZ10,2010-02-10,544.0,570.0,541.5,556.75,15.5,+2.86%,1662.0,40389.0,2.0,12,2010
KEZ10,2010-02-17,559.5,559.5,551.75,553.5,-9.5,-1.69%,540.0,41749.0,2.0,12,2010
KEZ10,2010-02-24,550.0,559.0,548.75,555.25,6.25,+1.14%,697.0,41865.0,2.0,12,2010
KEZ10,2010-03-03,549.25,559.25,548.75,557.5,10.0,+1.83%,1225.0,42054.0,2.0,12,2010
KEZ10,2010-03-10,536.25,540.5,530.0,531.0,-7.0,-1.30%,1492.0,41675.0,2.0,12,2010
KEZ10,2010-03-17,535.5,544.5,530.5,541.5,6.75,+1.26%,2082.0,40135.0,2.0,12,2010
KEZ10,2010-03-24,525.0,527.75,521.25,525.25,0.0,0.00%,2087.0,40115.0,2.0,12,2010
KEZ10,2010-03-31,520.5,523.0,502.5,503.0,-17.25,-3.32%,3248.0,42766.0,2.0,12,2010
KEZ10,2010-04-07,521.75,532.5,515.0,532.5,10.25,+1.96%,3270.0,42449.0,2.0,12,2010
KEZ10,2010-04-14,531.75,539.25,528.0,530.75,-2.25,-0.42%,2716.0,43666.0,2.0,12,2010
KEZ10,2010-04-21,541.25,544.0,536.75,540.0,-2.0,-0.37%,2164.0,44086.0,2.0,12,2010
KEZ10,2010-04-28,531.5,540.0,527.5,531.5,-1.0,-0.19%,1146.0,44666.0,2.0,12,2010
KEZ10,2010-05-05,550.0,553.5,545.0,552.75,1.0,+0.18%,1550.0,45740.0,2.0,12,2010
KEZ10,2010-05-12,539.0,552.75,535.0,536.5,-2.5,-0.46%,2405.0,45345.0,2.0,12,2010
KEZ10,2010-05-19,518.5,521.25,516.0,521.0,3.75,+0.72%,1783.0,42399.0,2.0,12,2010
KEZ10,2010-05-26,514.25,523.5,512.75,518.25,4.0,+0.78%,2504.0,40805.0,2.0,12,2010
KEZ10,2010-06-02,508.0,510.75,502.25,503.5,-4.0,-0.79%,4770.0,41755.0,2.0,12,2010
KEZ10,2010-06-09,491.5,494.5,485.75,487.75,-3.75,-0.76%,4733.0,45683.0,2.0,12,2010
KEZ10,2010-06-16,507.5,527.25,507.0,519.5,12.0,+2.36%,9291.0,47288.0,2.0,12,2010
KEZ10,2010-06-23,522.5,529.25,521.25,523.25,0.25,+0.05%,4547.0,45817.0,2.0,12,2010
KEZ10,2010-06-30,495.5,524.25,495.5,513.25,18.25,+3.69%,7849.0,46739.0,2.0,12,2010
KEZ10,2010-07-07,538.0,565.0,537.5,562.75,24.5,+4.55%,9519.0,50551.0,2.0,12,2010
KEZ10,2010-07-14,582.0,598.5,582.0,589.75,5.75,+0.98%,6315.0,52034.0,2.0,12,2010
KEZ10,2010-07-21,606.0,624.75,605.0,618.75,12.25,+2.02%,9301.0,61970.0,2.0,12,2010
KEZ10,2010-07-28,631.0,657.0,630.25,647.75,15.75,+2.49%,8025.0,68770.0,2.0,12,2010
KEZ10,2010-08-04,701.25,749.0,700.5,743.25,41.5,+5.91%,12491.0,80428.0,2.0,12,2010
KEZ10,2010-08-11,727.0,740.75,714.25,724.5,-3.0,-0.41%,14570.0,90124.0,2.0,12,2010
KEZ10,2010-08-18,693.0,707.0,687.5,700.0,8.25,+1.19%,12685.0,101006.0,2.0,12,2010
KEZ10,2010-08-25,715.75,724.0,691.0,691.0,-24.5,-3.42%,19650.0,103087.0,2.0,12,2010
KEZ10,2010-09-01,706.5,728.0,705.75,726.75,24.25,+3.45%,16641.0,108645.0,2.0,12,2010
KEZ10,2010-09-08,752.25,753.25,733.75,734.5,-18.5,-2.46%,13874.0,106429.0,2.0,12,2010
KEZ10,2010-09-15,765.0,774.5,755.25,759.75,-6.5,-0.85%,13358.0,105643.0,2.0,12,2010
KEZ10,2010-09-22,754.0,764.25,749.25,756.25,6.25,+0.83%,11640.0,103115.0,2.0,12,2010
KEZ10,2010-09-29,718.25,720.5,697.0,717.0,1.0,+0.14%,16629.0,97308.0,2.0,12,2010
KEZ10,2010-10-06,701.25,709.0,693.25,697.5,-3.5,-0.50%,11471.0,91470.0,2.0,12,2010
KEZ10,2010-10-13,751.0,759.5,734.75,743.0,-8.0,-1.07%,12482.0,90647.0,2.0,12,2010
KEZ10,2010-10-20,717.0,733.25,717.0,730.0,14.5,+2.03%,10490.0,82207.0,2.0,12,2010
KEZ10,2010-10-27,739.75,754.5,735.0,754.0,15.5,+2.10%,11690.0,79782.0,2.0,12,2010
KEZ10,2010-11-03,750.5,755.25,737.25,746.5,-2.0,-0.27%,9638.0,75714.0,2.0,12,2010
KEZ10,2010-11-10,787.5,789.25,766.0,772.75,-14.25,-1.81%,12061.0,63950.0,2.0,12,2010
KEZ10,2010-11-17,691.5,710.0,684.75,695.5,5.5,+0.80%,14056.0,44476.0,2.0,12,2010
KEZ10,2010-11-24,714.5,725.75,713.0,719.0,7.5,+1.05%,12951.0,22271.0,2.0,12,2010
KEZ11,2009-12-02,662.0,662.0,662.0,662.0,-6.5,-0.97%,0.0,0.0,2.0,12,2011
KEZ11,2009-12-09,624.5,624.5,624.5,624.5,-5.25,-0.83%,0.0,0.0,2.0,12,2011
KEZ11,2009-12-16,627.5,627.5,627.5,627.5,4.0,+0.64%,0.0,0.0,2.0,12,2011
KEZ11,2009-12-23,622.0,622.0,622.0,622.0,5.5,+0.89%,0.0,0.0,2.0,12,2011
KEZ11,2009-12-30,642.75,642.75,642.75,642.75,5.25,+0.82%,0.0,0.0,2.0,12,2011
KEZ11,2010-01-06,661.75,661.75,661.75,661.75,13.25,+2.04%,0.0,0.0,2.0,12,2011
KEZ11,2010-01-13,648.0,648.0,636.0,648.0,7.25,+1.13%,0.0,4.0,2.0,12,2011
KEZ11,2010-01-20,612.0,612.0,612.0,612.0,-0.5,-0.08%,0.0,5.0,2.0,12,2011
KEZ11,2010-01-27,610.0,610.0,604.75,604.75,-8.0,-1.31%,3.0,7.0,2.0,12,2011
KEZ11,2010-02-03,605.0,605.0,599.75,599.75,-12.0,-1.96%,1.0,8.0,2.0,12,2011
KEZ11,2010-02-10,619.0,619.0,619.0,619.0,15.5,+2.57%,0.0,21.0,2.0,12,2011
KEZ11,2010-02-17,617.75,617.75,617.75,617.75,-9.5,-1.51%,0.0,22.0,2.0,12,2011
KEZ11,2010-02-24,619.25,619.25,619.25,619.25,5.75,+0.94%,0.0,22.0,2.0,12,2011
KEZ11,2010-03-03,619.75,619.75,619.75,619.75,6.75,+1.10%,0.0,24.0,2.0,12,2011
KEZ11,2010-03-10,600.0,600.0,590.25,590.25,-7.0,-1.17%,12.0,108.0,2.0,12,2011
KEZ11,2010-03-17,602.0,602.0,602.0,602.0,6.75,+1.13%,0.0,132.0,2.0,12,2011
KEZ11,2010-03-24,590.25,592.5,590.0,590.0,2.25,+0.38%,13.0,148.0,2.0,12,2011
KEZ11,2010-03-31,581.25,581.25,570.0,570.0,-15.0,-2.56%,6.0,179.0,2.0,12,2011
KEZ11,2010-04-07,585.5,601.5,582.75,601.5,10.25,+1.73%,43.0,299.0,2.0,12,2011
KEZ11,2010-04-14,604.0,607.0,601.75,601.75,-2.25,-0.37%,44.0,399.0,2.0,12,2011
KEZ11,2010-04-21,609.25,613.5,608.75,610.5,-2.5,-0.41%,10.0,415.0,2.0,12,2011
KEZ11,2010-04-28,601.75,601.75,601.75,601.75,-0.25,-0.04%,0.0,434.0,2.0,12,2011
KEZ11,2010-05-05,622.0,623.0,617.75,623.0,1.0,+0.16%,30.0,442.0,2.0,12,2011
KEZ11,2010-05-12,605.0,617.5,603.75,603.75,-4.0,-0.66%,60.0,578.0,2.0,12,2011
KEZ11,2010-05-19,593.25,593.5,588.75,591.75,4.25,+0.72%,110.0,990.0,2.0,12,2011
KEZ11,2010-05-26,592.75,595.75,586.75,590.25,5.25,+0.90%,47.0,1034.0,2.0,12,2011
KEZ11,2010-06-02,580.0,583.25,576.0,576.0,-3.75,-0.65%,90.0,1223.0,2.0,12,2011
KEZ11,2010-06-09,566.75,567.25,560.0,560.25,-3.75,-0.66%,184.0,2135.0,2.0,12,2011
KEZ11,2010-06-16,583.0,597.25,583.0,589.5,10.75,+1.86%,46.0,2170.0,2.0,12,2011
KEZ11,2010-06-23,594.0,599.0,591.25,593.0,0.0,0.00%,58.0,2499.0,2.0,12,2011
KEZ11,2010-06-30,567.5,589.75,567.5,583.0,17.25,+3.05%,181.0,2650.0,2.0,12,2011
KEZ11,2010-07-07,614.75,628.5,613.0,628.25,24.5,+4.06%,133.0,2765.0,2.0,12,2011
KEZ11,2010-07-14,645.25,657.25,645.25,652.75,5.25,+0.81%,79.0,2676.0,2.0,12,2011
KEZ11,2010-07-21,662.25,677.5,662.25,672.75,9.5,+1.43%,143.0,2831.0,2.0,12,2011
KEZ11,2010-07-28,690.0,700.25,690.0,693.75,14.0,+2.06%,103.0,2964.0,2.0,12,2011
KEZ11,2010-08-04,728.0,763.0,728.0,757.75,29.75,+4.09%,217.0,2809.0,2.0,12,2011
KEZ11,2010-08-11,717.0,718.0,696.0,698.5,-17.0,-2.38%,67.0,2884.0,2.0,12,2011
KEZ11,2010-08-18,702.5,702.5,700.75,700.75,9.25,+1.34%,1.0,2834.0,2.0,12,2011
KEZ11,2010-08-25,713.25,718.5,695.5,695.5,-20.5,-2.86%,160.0,2955.0,2.0,12,2011
KEZ11,2010-09-01,700.75,727.0,700.75,727.0,28.5,+4.08%,97.0,3027.0,2.0,12,2011
KEZ11,2010-09-08,733.75,735.0,726.75,726.75,-7.5,-1.02%,31.0,3045.0,2.0,12,2011
KEZ11,2010-09-15,758.0,761.75,745.25,752.75,-5.5,-0.73%,322.0,3217.0,2.0,12,2011
KEZ11,2010-09-22,761.75,767.25,755.25,761.5,0.5,+0.07%,242.0,3514.0,2.0,12,2011
KEZ11,2010-09-29,733.0,741.0,720.5,741.0,-0.5,-0.07%,105.0,3763.0,2.0,12,2011
KEZ11,2010-10-06,739.0,739.0,726.0,730.0,-5.0,-0.68%,264.0,4038.0,2.0,12,2011
KEZ11,2010-10-13,782.25,787.5,769.5,779.0,-5.5,-0.70%,84.0,4292.0,2.0,12,2011
KEZ11,2010-10-20,768.0,782.0,768.0,782.0,14.0,+1.82%,654.0,5265.0,2.0,12,2011
KEZ11,2010-10-27,795.0,805.25,790.25,805.0,9.75,+1.23%,193.0,5698.0,2.0,12,2011
KEZ11,2010-11-03,803.0,804.25,792.0,801.5,-1.0,-0.12%,823.0,6790.0,2.0,12,2011
KEZ11,2010-11-10,835.0,835.0,821.5,828.75,-8.25,-0.99%,633.0,8588.0,2.0,12,2011
KEZ11,2010-11-17,750.0,763.0,741.0,748.75,5.0,+0.67%,262.0,8621.0,2.0,12,2011
KEZ11,2010-11-24,773.75,776.75,769.75,770.0,3.25,+0.42%,404.0,8851.0,2.0,12,2011
KEZ11,2010-12-01,786.0,840.25,785.5,835.5,53.5,+6.84%,2995.0,9953.0,2.0,12,2011
KEZ11,2010-12-08,839.5,855.0,837.5,850.0,2.0,+0.24%,485.0,10036.0,2.0,12,2011
KEZ11,2010-12-15,845.0,854.75,839.25,840.5,-4.5,-0.53%,480.0,10477.0,2.0,12,2011
KEZ11,2010-12-22,849.75,874.5,849.75,874.0,17.25,+2.01%,1586.0,10476.0,2.0,12,2011
KEZ11,2010-12-29,885.5,889.75,877.75,885.75,-3.25,-0.37%,266.0,10521.0,2.0,12,2011
KEZ11,2011-01-05,877.0,903.75,871.0,903.75,23.5,+2.67%,438.0,10572.0,2.0,12,2011
KEZ11,2011-01-12,877.5,901.25,876.75,895.0,19.75,+2.26%,882.0,11150.0,2.0,12,2011
KEZ11,2011-01-19,915.75,925.0,913.25,917.5,1.75,+0.19%,524.0,11642.0,2.0,12,2011
KEZ11,2011-01-26,951.0,976.75,949.0,974.25,23.25,+2.44%,1310.0,12264.0,2.0,12,2011
KEZ11,2011-02-02,965.75,989.5,965.75,988.75,28.75,+2.99%,603.0,13260.0,2.0,12,2011
KEZ11,2011-02-09,1018.5,1034.0,1018.25,1033.5,15.25,+1.50%,763.0,15838.0,2.0,12,2011
KEZ11,2011-02-16,989.75,992.0,964.75,973.25,-12.0,-1.22%,1855.0,16579.0,2.0,12,2011
KEZ11,2011-02-23,920.75,930.75,895.0,930.25,8.25,+0.89%,1566.0,18104.0,2.0,12,2011
KEZ11,2011-03-02,943.5,961.5,930.0,939.5,-6.5,-0.69%,2806.0,18343.0,2.0,12,2011
KEZ11,2011-03-09,910.25,921.0,885.75,894.25,-14.25,-1.57%,4925.0,18483.0,2.0,12,2011
KEZ11,2011-03-16,826.0,846.75,809.75,824.0,-1.0,-0.12%,2614.0,20187.0,2.0,12,2011
KEZ11,2011-03-23,891.75,893.75,869.75,875.5,-14.0,-1.57%,847.0,20367.0,2.0,12,2011
KEZ11,2011-03-30,909.75,912.75,902.25,905.0,-5.5,-0.60%,1703.0,20763.0,2.0,12,2011
KEZ11,2011-04-06,984.5,991.5,975.0,977.5,-11.0,-1.11%,4379.0,25725.0,2.0,12,2011
KEZ11,2011-04-13,934.5,943.25,911.75,924.5,-9.0,-0.96%,2862.0,28960.0,2.0,12,2011
KEZ11,2011-04-20,970.0,993.5,960.25,964.25,-5.5,-0.57%,5380.0,32647.0,2.0,12,2011
KEZ11,2011-04-27,994.5,1008.5,950.5,956.75,-37.0,-3.72%,8817.0,36167.0,2.0,12,2011
KEZ11,2011-05-04,930.0,932.75,915.5,915.5,-21.75,-2.32%,2407.0,37386.0,2.0,12,2011
KEZ11,2011-05-11,965.25,969.0,936.0,940.0,-22.5,-2.34%,4217.0,40330.0,2.0,12,2011
KEZ11,2011-05-18,939.5,982.75,936.75,971.5,35.5,+3.79%,7468.0,40029.0,2.0,12,2011
KEZ11,2011-05-25,954.75,974.75,954.0,971.5,18.0,+1.89%,3297.0,42865.0,2.0,12,2011
KEZ11,2011-06-01,951.0,960.0,933.0,935.0,-16.0,-1.68%,4073.0,44151.0,2.0,12,2011
KEZ11,2011-06-08,917.75,939.75,915.0,927.75,10.0,+1.09%,5005.0,45735.0,2.0,12,2011
KEZ11,2011-06-15,884.0,886.5,859.25,863.5,-20.25,-2.29%,7783.0,50444.0,2.0,12,2011
KEZ11,2011-06-22,847.0,852.75,798.5,814.0,-32.0,-3.78%,9295.0,54305.0,2.0,12,2011
KEZ11,2011-06-29,791.0,806.5,783.75,790.0,0.75,+0.10%,8537.0,55254.0,2.0,12,2011
KEZ11,2011-07-06,763.75,767.25,747.5,753.25,-9.0,-1.18%,3929.0,55251.0,2.0,12,2011
KEZ11,2011-07-13,759.0,791.75,753.5,788.0,28.25,+3.72%,14131.0,57492.0,2.0,12,2011
KEZ11,2011-07-20,800.25,819.0,800.25,817.0,16.0,+2.00%,5975.0,57570.0,2.0,12,2011
KEZ11,2011-07-27,805.25,825.25,800.75,814.25,7.75,+0.96%,4412.0,60534.0,2.0,12,2011
KEZ11,2011-08-03,833.5,834.0,814.5,822.25,-11.25,-1.35%,8802.0,62109.0,2.0,12,2011
KEZ11,2011-08-10,792.25,809.75,788.0,808.75,22.0,+2.80%,11517.0,66847.0,2.0,12,2011
KEZ11,2011-08-17,839.25,854.25,839.0,847.0,5.25,+0.62%,8237.0,70021.0,2.0,12,2011
KEZ11,2011-08-24,863.0,869.0,854.0,859.0,-6.25,-0.72%,11714.0,81116.0,2.0,12,2011
KEZ11,2011-08-31,890.75,897.0,881.0,895.0,3.0,+0.34%,16922.0,97488.0,2.0,12,2011
KEZ11,2011-09-07,867.0,880.0,855.75,859.0,-6.5,-0.75%,9579.0,94903.0,2.0,12,2011
KEZ11,2011-09-14,802.0,803.5,791.25,792.0,-10.5,-1.31%,15157.0,89089.0,2.0,12,2011
KEZ11,2011-09-21,764.25,773.25,760.25,760.5,-4.5,-0.59%,12014.0,88141.0,2.0,12,2011
KEZ11,2011-09-28,750.75,751.25,724.25,726.75,-26.25,-3.49%,10156.0,83936.0,2.0,12,2011
KEZ11,2011-10-05,691.5,706.25,690.0,699.75,13.25,+1.93%,11799.0,71279.0,2.0,12,2011
KEZ11,2011-10-12,727.25,730.5,695.0,711.0,-18.75,-2.57%,14915.0,64858.0,2.0,12,2011
KEZ11,2011-10-19,712.0,722.0,704.0,705.5,-6.0,-0.84%,5721.0,62343.0,2.0,12,2011
KEZ11,2011-10-26,734.25,739.0,715.25,716.0,-17.5,-2.39%,7728.0,56082.0,2.0,12,2011
KEZ11,2011-11-02,718.0,733.0,711.0,713.0,-5.5,-0.77%,8245.0,52237.0,2.0,12,2011
KEZ11,2011-11-09,736.0,736.5,712.5,713.0,-25.5,-3.45%,13224.0,42726.0,2.0,12,2011
KEZ11,2011-11-16,703.0,708.75,686.75,687.0,-18.0,-2.55%,9087.0,33159.0,2.0,12,2011
KEZ11,2011-11-23,660.0,664.0,648.0,649.0,-12.0,-1.82%,8306.0,17511.0,2.0,12,2011
KEZ11,2011-11-30,656.0,668.0,651.0,651.0,-5.0,-0.76%,965.0,2074.0,2.0,12,2011
KEZ12,2010-11-03,782.0,782.0,782.0,782.0,0.5,+0.06%,0.0,0.0,2.0,12,2012
KEZ12,2010-11-10,808.75,808.75,808.75,808.75,-6.25,-0.77%,0.0,0.0,2.0,12,2012
KEZ12,2010-11-17,742.0,742.0,742.0,742.0,2.0,+0.27%,0.0,0.0,2.0,12,2012
KEZ12,2010-11-24,755.75,755.75,755.75,755.75,3.25,+0.43%,0.0,0.0,2.0,12,2012
KEZ12,2010-12-01,779.25,800.25,779.25,800.25,32.5,+4.23%,2.0,2.0,2.0,12,2012
KEZ12,2010-12-08,820.0,820.0,804.25,804.25,0.5,+0.06%,1.0,13.0,2.0,12,2012
KEZ12,2010-12-15,830.0,830.0,811.5,811.5,3.5,+0.43%,3.0,27.0,2.0,12,2012
